book,seeing_ref,seeing_terms,seeing_lemmas,taking_ref,taking_terms,taking_lemmas,verse_distance,tier,has_desire,desire_in_span,nasa_lift_eyes_idiom,category
Genesis,Genesis 40:6,ra'ah רָאָה [וַ/יַּ֣רְא],7200,Genesis 40:11,laqach לָקַח [וָ/אֶקַּ֣ח],3947,5,3,False,,False,
Genesis,Genesis 40:16,ra'ah רָאָה [וַ/יַּ֥רְא],7200,Genesis 40:11,laqach לָקַח [וָ/אֶקַּ֣ח],3947,5,3,False,,False,
Genesis,Genesis 40:16,ra'ah רָאָה [וַ/יַּ֥רְא],7200,Genesis 40:13,nasa נָשָׂא [יִשָּׂ֤א],5375,3,3,False,,False,
Genesis,Genesis 40:16,ra'ah רָאָה [וַ/יַּ֥רְא],7200,Genesis 40:19,nasa נָשָׂא [יִשָּׂ֨א],5375,3,3,False,,False,
Genesis,Genesis 40:16,ra'ah רָאָה [וַ/יַּ֥רְא],7200,Genesis 40:20,nasa נָשָׂא [וַ/יִּשָּׂ֞א],5375,4,3,False,,False,
Genesis,Genesis 42:12,ra'ah רָאָה [לִ/רְאֽוֹת],7200,Genesis 42:16,laqach לָקַח [וְ/יִקַּ֣ח],3947,4,3,False,,False,
Genesis,Genesis 42:21,ra'ah רָאָה [רָאִ֜ינוּ],7200,Genesis 42:16,laqach לָקַח [וְ/יִקַּ֣ח],3947,5,3,False,,False,
Genesis,Genesis 42:21,ra'ah רָאָה [רָאִ֜ינוּ],7200,Genesis 42:24,laqach לָקַח [וַ/יִּקַּ֤ח],3947,3,3,False,,False,
Genesis,Genesis 42:21,ra'ah רָאָה [רָאִ֜ינוּ],7200,Genesis 42:26,nasa נָשָׂא [וַ/יִּשְׂא֥וּ],5375,5,3,False,,False,
Genesis,Genesis 42:27,ra'ah רָאָה [וַ/יַּרְא֙],7200,Genesis 42:24,laqach לָקַח [וַ/יִּקַּ֤ח],3947,3,3,False,,False,
Genesis,Genesis 42:27,ra'ah רָאָה [וַ/יַּרְא֙],7200,Genesis 42:26,nasa נָשָׂא [וַ/יִּשְׂא֥וּ],5375,1,2,False,,False,
Genesis,Genesis 42:35,ra'ah רָאָה [וַ/יִּרְא֞וּ],7200,Genesis 42:33,laqach לָקַח [קְח֥וּ],3947,2,2,False,,False,
Genesis,Genesis 42:35,ra'ah רָאָה [וַ/יִּרְא֞וּ],7200,Genesis 42:36,laqach לָקַח [תִּקָּ֔חוּ],3947,1,2,False,,False,
Genesis,Genesis 43:3,ra'ah רָאָה [תִרְא֣וּ],7200,Genesis 42:36,laqach לָקַח [תִּקָּ֔חוּ],3947,5,3,False,,False,
Genesis,Genesis 43:16,ra'ah רָאָה [וַ/יַּ֨רְא],7200,Genesis 43:11,laqach לָקַח [קְח֞וּ],3947,5,3,False,,False,
Genesis,Genesis 43:16,ra'ah רָאָה [וַ/יַּ֨רְא],7200,Genesis 43:12,laqach לָקַח [קְח֣וּ],3947,4,3,False,,False,
Genesis,Genesis 43:16,ra'ah רָאָה [וַ/יַּ֨רְא],7200,Genesis 43:13,laqach לָקַח [קָ֑חוּ],3947,3,3,False,,False,
Genesis,Genesis 43:16,ra'ah רָאָה [וַ/יַּ֨רְא],7200,Genesis 43:15,laqach לָקַח [וַ/יִּקְח֤וּ]; laqach לָקַח [לָקְח֥וּ],"3947,3947",1,2,False,,False,
Genesis,Genesis 43:16,ra'ah רָאָה [וַ/יַּ֨רְא],7200,Genesis 43:18,laqach לָקַח [וְ/לָ/קַ֧חַת],3947,2,2,False,,False,
Genesis,Genesis 43:29,ra'ah רָאָה [וַ/יַּ֞רְא],7200,Genesis 43:29,nasa נָשָׂא [וַ/יִּשָּׂ֣א],5375,0,1,False,,True,
Genesis,Genesis 43:29,ra'ah רָאָה [וַ/יַּ֞רְא],7200,Genesis 43:34,nasa נָשָׂא [וַ/יִּשָּׂ֨א],5375,5,3,False,,False,
Genesis,Genesis 44:26,ra'ah רָאָה [לִ/רְאוֹת֙],7200,Genesis 44:29,laqach לָקַח [וּ/לְקַחְתֶּ֧ם],3947,3,3,False,,False,
Genesis,Genesis 44:28,ra'ah רָאָה [רְאִיתִ֖י/ו],7200,Genesis 44:29,laqach לָקַח [וּ/לְקַחְתֶּ֧ם],3947,1,2,False,,False,
Genesis,Genesis 44:31,ra'ah רָאָה [כִּ/רְאוֹת֛/וֹ],7200,Genesis 44:29,laqach לָקַח [וּ/לְקַחְתֶּ֧ם],3947,2,2,False,,False,
Genesis,Genesis 44:34,ra'ah רָאָה [אֶרְאֶ֣ה],7200,Genesis 44:29,laqach לָקַח [וּ/לְקַחְתֶּ֧ם],3947,5,3,False,,False,
Genesis,Genesis 45:13,ra'ah רָאָה [רְאִיתֶ֑ם],7200,Genesis 45:18,laqach לָקַח [וּ/קְח֧וּ],3947,5,3,False,,False,
Genesis,Genesis 45:27,ra'ah רָאָה [וַ/יַּרְא֙],7200,Genesis 45:23,nasa נָשָׂא [נֹשְׂאִ֖ים]; nasa נָשָׂא [נֹֽ֠שְׂאֹת],"5375,5375",4,3,False,,False,
Genesis,Genesis 45:28,ra'ah רָאָה [וְ/אֶרְאֶ֖/נּוּ],7200,Genesis 45:23,nasa נָשָׂא [נֹשְׂאִ֖ים]; nasa נָשָׂא [נֹֽ֠שְׂאֹת],"5375,5375",5,3,False,,False,
Genesis,Genesis 45:27,ra'ah רָאָה [וַ/יַּרְא֙],7200,Genesis 45:27,nasa נָשָׂא [לָ/שֵׂ֣את],5375,0,1,False,,False,
Genesis,Genesis 45:28,ra'ah רָאָה [וְ/אֶרְאֶ֖/נּוּ],7200,Genesis 45:27,nasa נָשָׂא [לָ/שֵׂ֣את],5375,1,2,False,,False,
Genesis,Genesis 45:28,ra'ah רָאָה [וְ/אֶרְאֶ֖/נּוּ],7200,Genesis 46:5,nasa נָשָׂא [וַ/יִּשְׂא֨וּ]; nasa נָשָׂא [לָ/שֵׂ֥את],"5375,5375",5,3,False,,False,
Genesis,Genesis 48:3,ra'ah רָאָה [נִרְאָֽה],7200,Genesis 47:30,nasa נָשָׂא [וּ/נְשָׂאתַ֨/נִי֙],5375,4,3,False,,False,
Genesis,Genesis 48:3,ra'ah רָאָה [נִרְאָֽה],7200,Genesis 48:1,laqach לָקַח [וַ/יִּקַּ֞ח],3947,2,2,False,,False,
Genesis,Genesis 48:8,ra'ah רָאָה [וַ/יַּ֥רְא],7200,Genesis 48:9,laqach לָקַח [קָֽחֶ/ם],3947,1,2,False,,False,
Genesis,Genesis 48:8,ra'ah רָאָה [וַ/יַּ֥רְא],7200,Genesis 48:13,laqach לָקַח [וַ/יִּקַּ֣ח],3947,5,3,False,,False,
Genesis,Genesis 48:10,ra'ah רָאָה [לִ/רְא֑וֹת],7200,Genesis 48:9,laqach לָקַח [קָֽחֶ/ם],3947,1,2,False,,False,
Genesis,Genesis 48:11,ra'ah רָאָה [רְאֹ֥ה]; ra'ah רָאָה [הֶרְאָ֥ה],"7200,7200",Genesis 48:9,laqach לָקַח [קָֽחֶ/ם],3947,2,2,False,,False,
Genesis,Genesis 48:10,ra'ah רָאָה [לִ/רְא֑וֹת],7200,Genesis 48:13,laqach לָקַח [וַ/יִּקַּ֣ח],3947,3,3,False,,False,
Genesis,Genesis 48:11,ra'ah רָאָה [רְאֹ֥ה]; ra'ah רָאָה [הֶרְאָ֥ה],"7200,7200",Genesis 48:13,laqach לָקַח [וַ/יִּקַּ֣ח],3947,2,2,False,,False,
Genesis,Genesis 48:17,ra'ah רָאָה [וַ/יַּ֣רְא],7200,Genesis 48:13,laqach לָקַח [וַ/יִּקַּ֣ח],3947,4,3,False,,False,
Genesis,Genesis 48:17,ra'ah רָאָה [וַ/יַּ֣רְא],7200,Genesis 48:22,laqach לָקַח [לָקַ֨חְתִּי֙],3947,5,3,False,,False,
Genesis,Genesis 50:11,ra'ah רָאָה [וַ/יַּ֡רְא],7200,Genesis 50:13,nasa נָשָׂא [וַ/יִּשְׂא֨וּ],5375,2,2,False,,False,
Genesis,Genesis 50:15,ra'ah רָאָה [וַ/יִּרְא֤וּ],7200,Genesis 50:13,nasa נָשָׂא [וַ/יִּשְׂא֨וּ],5375,2,2,False,,False,
Genesis,Genesis 50:15,ra'ah רָאָה [וַ/יִּרְא֤וּ],7200,Genesis 50:17,nasa נָשָׂא [שָׂ֣א]; nasa נָשָׂא [שָׂ֣א],"5375,5375",2,2,False,,False,
Exodus,Exodus 2:2,ra'ah רָאָה [וַ/תֵּ֤רֶא],7200,Exodus 2:1,laqach לָקַח [וַ/יִּקַּ֖ח],3947,1,2,False,,False,
Exodus,Exodus 2:5,ra'ah רָאָה [וַ/תֵּ֤רֶא],7200,Exodus 2:1,laqach לָקַח [וַ/יִּקַּ֖ח],3947,4,3,False,,False,
Exodus,Exodus 2:6,ra'ah רָאָה [וַ/תִּרְאֵ֣/הוּ],7200,Exodus 2:1,laqach לָקַח [וַ/יִּקַּ֖ח],3947,5,3,False,,False,
Exodus,Exodus 2:2,ra'ah רָאָה [וַ/תֵּ֤רֶא],7200,Exodus 2:3,laqach לָקַח [וַ/תִּֽקַּֽח],3947,1,2,False,,False,
Exodus,Exodus 2:2,ra'ah רָאָה [וַ/תֵּ֤רֶא],7200,Exodus 2:5,laqach לָקַח [וַ/תִּקָּחֶֽ/הָ],3947,3,3,False,,False,
Exodus,Exodus 2:5,ra'ah רָאָה [וַ/תֵּ֤רֶא],7200,Exodus 2:3,laqach לָקַח [וַ/תִּֽקַּֽח],3947,2,2,False,,False,
Exodus,Exodus 2:6,ra'ah רָאָה [וַ/תִּרְאֵ֣/הוּ],7200,Exodus 2:3,laqach לָקַח [וַ/תִּֽקַּֽח],3947,3,3,False,,False,
Exodus,Exodus 2:5,ra'ah רָאָה [וַ/תֵּ֤רֶא],7200,Exodus 2:5,laqach לָקַח [וַ/תִּקָּחֶֽ/הָ],3947,0,1,False,,False,
Exodus,Exodus 2:6,ra'ah רָאָה [וַ/תִּרְאֵ֣/הוּ],7200,Exodus 2:5,laqach לָקַח [וַ/תִּקָּחֶֽ/הָ],3947,1,2,False,,False,
Exodus,Exodus 2:5,ra'ah רָאָה [וַ/תֵּ֤רֶא],7200,Exodus 2:9,laqach לָקַח [וַ/תִּקַּ֧ח],3947,4,3,False,,False,
Exodus,Exodus 2:6,ra'ah רָאָה [וַ/תִּרְאֵ֣/הוּ],7200,Exodus 2:9,laqach לָקַח [וַ/תִּקַּ֧ח],3947,3,3,False,,False,
Exodus,Exodus 2:11,ra'ah רָאָה [וַ/יַּ֖רְא]; ra'ah רָאָה [וַ/יַּרְא֙],"7200,7200",Exodus 2:9,laqach לָקַח [וַ/תִּקַּ֧ח],3947,2,2,False,,False,
Exodus,Exodus 2:12,ra'ah רָאָה [וַ/יַּ֖רְא],7200,Exodus 2:9,laqach לָקַח [וַ/תִּקַּ֧ח],3947,3,3,False,,False,
Exodus,Exodus 4:1,ra'ah רָאָה [נִרְאָ֥ה],7200,Exodus 4:4,achaz אָחַז [וֶ/אֱחֹ֖ז],270,3,3,False,,False,
Exodus,Exodus 4:5,ra'ah רָאָה [נִרְאָ֥ה],7200,Exodus 4:4,achaz אָחַז [וֶ/אֱחֹ֖ז],270,1,2,False,,False,
Exodus,Exodus 4:5,ra'ah רָאָה [נִרְאָ֥ה],7200,Exodus 4:9,laqach לָקַח [וְ/לָקַחְתָּ֙]; laqach לָקַח [תִּקַּ֣ח],"3947,3947",4,3,False,,False,
Exodus,Exodus 4:14,ra'ah רָאָה [וְ/רָאֲ/ךָ֖],7200,Exodus 4:9,laqach לָקַח [וְ/לָקַחְתָּ֙]; laqach לָקַח [תִּקַּ֣ח],"3947,3947",5,3,False,,False,
Exodus,Exodus 4:14,ra'ah רָאָה [וְ/רָאֲ/ךָ֖],7200,Exodus 4:17,laqach לָקַח [תִּקַּ֣ח],3947,3,3,False,,False,
Exodus,Exodus 4:18,ra'ah רָאָה [וְ/אֶרְאֶ֖ה],7200,Exodus 4:17,laqach לָקַח [תִּקַּ֣ח],3947,1,2,False,,False,
Exodus,Exodus 4:21,ra'ah רָאָה [רְאֵ֗ה],7200,Exodus 4:17,laqach לָקַח [תִּקַּ֣ח],3947,4,3,False,,False,
Exodus,Exodus 4:18,ra'ah רָאָה [וְ/אֶרְאֶ֖ה],7200,Exodus 4:20,laqach לָקַח [וַ/יִּקַּ֨ח]; laqach לָקַח [וַ/יִּקַּ֥ח],"3947,3947",2,2,False,,False,
Exodus,Exodus 4:21,ra'ah רָאָה [רְאֵ֗ה],7200,Exodus 4:20,laqach לָקַח [וַ/יִּקַּ֨ח]; laqach לָקַח [וַ/יִּקַּ֥ח],"3947,3947",1,2,False,,False,
Exodus,Exodus 4:21,ra'ah רָאָה [רְאֵ֗ה],7200,Exodus 4:25,laqach לָקַח [וַ/תִּקַּ֨ח],3947,4,3,False,,False,
Exodus,Exodus 5:9,sha'ah שָׁעָה [יִשְׁע֖וּ],8159,Exodus 5:11,laqach לָקַח [קְח֤וּ],3947,2,2,False,,False,
Exodus,Exodus 6:3,ra'ah רָאָה [וָ/אֵרָ֗א],7200,Exodus 6:7,laqach לָקַח [וְ/לָקַחְתִּ֨י],3947,4,3,False,,False,
Exodus,Exodus 6:3,ra'ah רָאָה [וָ/אֵרָ֗א],7200,Exodus 6:8,nasa נָשָׂא [נָשָׂ֨אתִי֙],5375,5,3,False,,False,
Exodus,Exodus 10:10,ra'ah רָאָה [רְא֕וּ],7200,Exodus 10:13,nasa נָשָׂא [נָשָׂ֖א],5375,3,3,False,,False,
Exodus,Exodus 10:23,ra'ah רָאָה [רָא֞וּ],7200,Exodus 10:19,nasa נָשָׂא [וַ/יִּשָּׂא֙],5375,4,3,False,,False,
Exodus,Exodus 10:23,ra'ah רָאָה [רָא֞וּ],7200,Exodus 10:26,laqach לָקַח [נִקַּ֔ח],3947,3,3,False,,False,
Exodus,Exodus 10:28,ra'ah רָאָה [רְא֣וֹת]; ra'ah רָאָה [רְאֹתְ/ךָ֥],"7200,7200",Exodus 10:26,laqach לָקַח [נִקַּ֔ח],3947,2,2,False,,False,
Exodus,Exodus 10:29,ra'ah רָאָה [רְא֥וֹת],7200,Exodus 10:26,laqach לָקַח [נִקַּ֔ח],3947,3,3,False,,False,
Exodus,Exodus 12:23,ra'ah רָאָה [וְ/רָאָ֤ה],7200,Exodus 12:21,laqach לָקַח [וּ/קְח֨וּ],3947,2,2,False,,False,
Exodus,Exodus 12:23,ra'ah רָאָה [וְ/רָאָ֤ה],7200,Exodus 12:22,laqach לָקַח [וּ/לְקַחְתֶּ֞ם],3947,1,2,False,,False,
Exodus,Exodus 13:17,ra'ah רָאָה [בִּ/רְאֹתָ֥/ם],7200,Exodus 13:19,laqach לָקַח [וַ/יִּקַּ֥ח],3947,2,2,False,,False,
Exodus,Exodus 14:13,ra'ah רָאָה [וּ/רְאוּ֙]; ra'ah רָאָה [רְאִיתֶ֤ם]; ra'ah רָאָה [לִ/רְאֹתָ֥/ם],"7200,7200,7200",Exodus 14:10,nasa נָשָׂא [וַ/יִּשְׂאוּ֩],5375,3,3,False,,True,
Exodus,Exodus 14:13,ra'ah רָאָה [וּ/רְאוּ֙]; ra'ah רָאָה [רְאִיתֶ֤ם]; ra'ah רָאָה [לִ/רְאֹתָ֥/ם],"7200,7200,7200",Exodus 14:11,laqach לָקַח [לְקַחְתָּ֖/נוּ],3947,2,2,False,,False,
Exodus,Exodus 16:15,ra'ah רָאָה [וַ/יִּרְא֣וּ],7200,Exodus 16:16,laqach לָקַח [תִּקָּֽחוּ],3947,1,2,False,,False,
Exodus,Exodus 16:29,ra'ah רָאָה [רְא֗וּ],7200,Exodus 16:33,laqach לָקַח [קַ֚ח],3947,4,3,False,,False,
Exodus,Exodus 16:32,ra'ah רָאָה [יִרְא֣וּ],7200,Exodus 16:33,laqach לָקַח [קַ֚ח],3947,1,2,False,,False,
Exodus,Exodus 18:14,ra'ah רָאָה [וַ/יַּרְא֙],7200,Exodus 18:12,laqach לָקַח [וַ/יִּקַּ֞ח],3947,2,2,False,,False,
Exodus,Exodus 18:21,chazah חָזָה [תֶחֱזֶ֣ה],2372,Exodus 18:22,nasa נָשָׂא [וְ/נָשְׂא֖וּ],5375,1,2,False,,False,
Exodus,Exodus 19:4,ra'ah רָאָה [רְאִיתֶ֔ם],7200,Exodus 19:4,nasa נָשָׂא [וָ/אֶשָּׂ֤א],5375,0,1,False,,False,
Exodus,Exodus 22:9,ra'ah רָאָה [רֹאֶֽה],7200,Exodus 22:10,laqach לָקַח [וְ/לָקַ֥ח],3947,1,2,False,,False,
Exodus,Exodus 23:5,ra'ah רָאָה [תִרְאֶ֞ה],7200,Exodus 23:1,nasa נָשָׂא [תִשָּׂ֖א],5375,4,3,False,,False,
Exodus,Exodus 23:5,ra'ah רָאָה [תִרְאֶ֞ה],7200,Exodus 23:8,laqach לָקַח [תִקָּ֑ח],3947,3,3,False,,False,
Exodus,Exodus 23:17,ra'ah רָאָה [יֵרָאֶה֙],7200,Exodus 23:21,nasa נָשָׂא [יִשָּׂא֙],5375,4,3,False,,False,
Exodus,Exodus 24:10,ra'ah רָאָה [וַ/יִּרְא֕וּ],7200,Exodus 24:6,laqach לָקַח [וַ/יִּקַּ֤ח],3947,4,3,False,,False,
Exodus,Exodus 24:11,chazah חָזָה [וַֽ/יֶּחֱזוּ֙],2372,Exodus 24:6,laqach לָקַח [וַ/יִּקַּ֤ח],3947,5,3,False,,False,
Exodus,Exodus 24:10,ra'ah רָאָה [וַ/יִּרְא֕וּ],7200,Exodus 24:7,laqach לָקַח [וַ/יִּקַּח֙],3947,3,3,False,,False,
Exodus,Exodus 24:11,chazah חָזָה [וַֽ/יֶּחֱזוּ֙],2372,Exodus 24:7,laqach לָקַח [וַ/יִּקַּח֙],3947,4,3,False,,False,
Exodus,Exodus 24:10,ra'ah רָאָה [וַ/יִּרְא֕וּ],7200,Exodus 24:8,laqach לָקַח [וַ/יִּקַּ֤ח],3947,2,2,False,,False,
Exodus,Exodus 24:11,chazah חָזָה [וַֽ/יֶּחֱזוּ֙],2372,Exodus 24:8,laqach לָקַח [וַ/יִּקַּ֤ח],3947,3,3,False,,False,
Exodus,Exodus 25:9,ra'ah רָאָה [מַרְאֶ֣ה],7200,Exodus 25:14,nasa נָשָׂא [לָ/שֵׂ֥את],5375,5,3,False,,False,
Exodus,Exodus 27:8,ra'ah רָאָה [הֶרְאָ֥ה],7200,Exodus 27:7,nasa נָשָׂא [בִּ/שְׂאֵ֥ת],5375,1,2,False,,False,
Exodus,Exodus 32:1,ra'ah רָאָה [וַ/יַּ֣רְא],7200,Exodus 32:4,laqach לָקַח [וַ/יִּקַּ֣ח],3947,3,3,False,,False,
Exodus,Exodus 32:5,ra'ah רָאָה [וַ/יַּ֣רְא],7200,Exodus 32:4,laqach לָקַח [וַ/יִּקַּ֣ח],3947,1,2,False,,False,
Exodus,Exodus 32:9,ra'ah רָאָה [רָאִ֨יתִי֙],7200,Exodus 32:4,laqach לָקַח [וַ/יִּקַּ֣ח],3947,5,3,False,,False,
Exodus,Exodus 32:19,ra'ah רָאָה [וַ/יַּ֥רְא],7200,Exodus 32:20,laqach לָקַח [וַ/יִּקַּ֞ח],3947,1,2,False,,False,
Exodus,Exodus 32:25,ra'ah רָאָה [וַ/יַּ֤רְא],7200,Exodus 32:20,laqach לָקַח [וַ/יִּקַּ֞ח],3947,5,3,False,,False,
Exodus,Exodus 33:8,nabat נָבַט [וְ/הִבִּ֨יטוּ֙],5027,Exodus 33:7,laqach לָקַח [יִקַּ֨ח],3947,1,2,False,,False,
Exodus,Exodus 33:10,ra'ah רָאָה [וְ/רָאָ֤ה],7200,Exodus 33:7,laqach לָקַח [יִקַּ֨ח],3947,3,3,False,,False,
Exodus,Exodus 33:12,ra'ah רָאָה [רְ֠אֵה],7200,Exodus 33:7,laqach לָקַח [יִקַּ֨ח],3947,5,3,False,,False,
Exodus,Exodus 33:23,ra'ah רָאָה [וְ/רָאִ֖יתָ]; ra'ah רָאָה [יֵרָאֽוּ],"7200,7200",Exodus 34:4,laqach לָקַח [וַ/יִּקַּ֣ח],3947,4,3,False,,False,
Exodus,Exodus 34:3,ra'ah רָאָה [יֵרָ֖א],7200,Exodus 34:4,laqach לָקַח [וַ/יִּקַּ֣ח],3947,1,2,False,,False,
Exodus,Exodus 34:3,ra'ah רָאָה [יֵרָ֖א],7200,Exodus 34:7,nasa נָשָׂא [נֹשֵׂ֥א],5375,4,3,False,,False,
Exodus,Exodus 34:10,ra'ah רָאָה [וְ/רָאָ֣ה],7200,Exodus 34:7,nasa נָשָׂא [נֹשֵׂ֥א],5375,3,3,False,,False,
Exodus,Exodus 34:20,ra'ah רָאָה [יֵרָא֥וּ],7200,Exodus 34:16,laqach לָקַח [וְ/לָקַחְתָּ֥],3947,4,3,False,,False,
Exodus,Exodus 34:35,ra'ah רָאָה [וְ/רָא֤וּ],7200,Exodus 35:5,laqach לָקַח [קְח֨וּ],3947,5,3,False,,False,
Exodus,Exodus 35:30,ra'ah רָאָה [רְא֛וּ],7200,Exodus 35:26,nasa נָשָׂא [נָשָׂ֥א],5375,4,3,False,,False,
Leviticus,Leviticus 5:1,ra'ah רָאָה [רָאָ֖ה],7200,Leviticus 4:34,laqach לָקַח [וְ/לָקַ֨ח],3947,2,2,False,,False,
Leviticus,Leviticus 5:1,ra'ah רָאָה [רָאָ֖ה],7200,Leviticus 5:1,nasa נָשָׂא [וְ/נָשָׂ֥א],5375,0,1,False,,False,
Leviticus,Leviticus 9:4,ra'ah רָאָה [נִרְאָ֥ה],7200,Leviticus 9:2,laqach לָקַח [קַח],3947,2,2,False,,False,
Leviticus,Leviticus 9:6,ra'ah רָאָה [וְ/יֵרָ֥א],7200,Leviticus 9:2,laqach לָקַח [קַח],3947,4,3,False,,False,
Leviticus,Leviticus 9:4,ra'ah רָאָה [נִרְאָ֥ה],7200,Leviticus 9:3,laqach לָקַח [קְח֤וּ],3947,1,2,False,,False,
Leviticus,Leviticus 9:6,ra'ah רָאָה [וְ/יֵרָ֥א],7200,Leviticus 9:3,laqach לָקַח [קְח֤וּ],3947,3,3,False,,False,
Leviticus,Leviticus 9:4,ra'ah רָאָה [נִרְאָ֥ה],7200,Leviticus 9:5,laqach לָקַח [וַ/יִּקְח֗וּ],3947,1,2,False,,False,
Leviticus,Leviticus 9:6,ra'ah רָאָה [וְ/יֵרָ֥א],7200,Leviticus 9:5,laqach לָקַח [וַ/יִּקְח֗וּ],3947,1,2,False,,False,
Leviticus,Leviticus 9:23,ra'ah רָאָה [וַ/יֵּרָ֥א],7200,Leviticus 9:22,nasa נָשָׂא [וַ/יִּשָּׂ֨א],5375,1,2,False,,False,
Leviticus,Leviticus 9:24,ra'ah רָאָה [וַ/יַּ֤רְא],7200,Leviticus 9:22,nasa נָשָׂא [וַ/יִּשָּׂ֨א],5375,2,2,False,,False,
Leviticus,Leviticus 9:23,ra'ah רָאָה [וַ/יֵּרָ֥א],7200,Leviticus 10:1,laqach לָקַח [וַ/יִּקְח֣וּ],3947,2,2,False,,False,
Leviticus,Leviticus 9:23,ra'ah רָאָה [וַ/יֵּרָ֥א],7200,Leviticus 10:4,nasa נָשָׂא [שְׂא֤וּ],5375,5,3,False,,False,
Leviticus,Leviticus 9:24,ra'ah רָאָה [וַ/יַּ֤רְא],7200,Leviticus 10:1,laqach לָקַח [וַ/יִּקְח֣וּ],3947,1,2,False,,False,
Leviticus,Leviticus 9:24,ra'ah רָאָה [וַ/יַּ֤רְא],7200,Leviticus 10:4,nasa נָשָׂא [שְׂא֤וּ],5375,4,3,False,,False,
Leviticus,Leviticus 9:24,ra'ah רָאָה [וַ/יַּ֤רְא],7200,Leviticus 10:5,nasa נָשָׂא [וַ/יִּשָּׂאֻ/ם֙],5375,5,3,False,,False,
Leviticus,Leviticus 13:3,ra'ah רָאָה [וְ/רָאָ֣ה]; ra'ah רָאָה [וְ/רָאָ֥/הוּ],"7200,7200",Leviticus 12:8,laqach לָקַח [וְ/לָקְחָ֣ה],3947,3,3,False,,False,
Leviticus,Leviticus 13:5,ra'ah רָאָה [וְ/רָאָ֣/הוּ],7200,Leviticus 12:8,laqach לָקַח [וְ/לָקְחָ֣ה],3947,5,3,False,,False,
Leviticus,Leviticus 14:3,ra'ah רָאָה [וְ/רָאָה֙],7200,Leviticus 14:4,laqach לָקַח [וְ/לָקַ֧ח],3947,1,2,False,,False,
Leviticus,Leviticus 14:3,ra'ah רָאָה [וְ/רָאָה֙],7200,Leviticus 14:6,laqach לָקַח [יִקַּ֣ח],3947,3,3,False,,False,
Leviticus,Leviticus 14:37,ra'ah רָאָה [וְ/רָאָ֣ה],7200,Leviticus 14:42,laqach לָקַח [וְ/לָקְחוּ֙]; laqach לָקַח [יִקַּ֖ח],"3947,3947",5,3,False,,False,
Leviticus,Leviticus 14:39,ra'ah רָאָה [וְ/רָאָ֕ה],7200,Leviticus 14:42,laqach לָקַח [וְ/לָקְחוּ֙]; laqach לָקַח [יִקַּ֖ח],"3947,3947",3,3,False,,False,
Leviticus,Leviticus 14:44,ra'ah רָאָה [וְ/רָאָ֕ה],7200,Leviticus 14:42,laqach לָקַח [וְ/לָקְחוּ֙]; laqach לָקַח [יִקַּ֖ח],"3947,3947",2,2,False,,False,
Leviticus,Leviticus 14:44,ra'ah רָאָה [וְ/רָאָ֕ה],7200,Leviticus 14:49,laqach לָקַח [וְ/לָקַ֛ח],3947,5,3,False,,False,
Leviticus,Leviticus 14:48,ra'ah רָאָה [וְ/רָאָה֙],7200,Leviticus 14:49,laqach לָקַח [וְ/לָקַ֛ח],3947,1,2,False,,False,
Leviticus,Leviticus 14:48,ra'ah רָאָה [וְ/רָאָה֙],7200,Leviticus 14:51,laqach לָקַח [וְ/לָקַ֣ח],3947,3,3,False,,False,
Leviticus,Leviticus 16:2,ra'ah רָאָה [אֵרָאֶ֖ה],7200,Leviticus 16:5,laqach לָקַח [יִקַּ֛ח],3947,3,3,False,,False,
Leviticus,Leviticus 16:2,ra'ah רָאָה [אֵרָאֶ֖ה],7200,Leviticus 16:7,laqach לָקַח [וְ/לָקַ֖ח],3947,5,3,False,,False,
Leviticus,Leviticus 20:17,ra'ah רָאָה [וְ/רָאָ֨ה]; ra'ah רָאָה [תִרְאֶ֤ה],"7200,7200",Leviticus 20:14,laqach לָקַח [יִקַּ֧ח],3947,3,3,False,,False,
Leviticus,Leviticus 20:17,ra'ah רָאָה [וְ/רָאָ֨ה]; ra'ah רָאָה [תִרְאֶ֤ה],"7200,7200",Leviticus 20:17,laqach לָקַח [יִקַּ֣ח]; nasa נָשָׂא [יִשָּֽׂא],"3947,5375",0,1,False,,False,
Leviticus,Leviticus 20:17,ra'ah רָאָה [וְ/רָאָ֨ה]; ra'ah רָאָה [תִרְאֶ֤ה],"7200,7200",Leviticus 20:19,nasa נָשָׂא [יִשָּֽׂאוּ],5375,2,2,False,,False,
Leviticus,Leviticus 20:17,ra'ah רָאָה [וְ/רָאָ֨ה]; ra'ah רָאָה [תִרְאֶ֤ה],"7200,7200",Leviticus 20:20,nasa נָשָׂא [יִשָּׂ֖אוּ],5375,3,3,False,,False,
Leviticus,Leviticus 20:17,ra'ah רָאָה [וְ/רָאָ֨ה]; ra'ah רָאָה [תִרְאֶ֤ה],"7200,7200",Leviticus 20:21,laqach לָקַח [יִקַּ֛ח],3947,4,3,False,,False,
Numbers,Numbers 4:20,ra'ah רָאָה [לִ/רְא֛וֹת],7200,Numbers 4:15,nasa נָשָׂא [לָ/שֵׂ֔את],5375,5,3,False,,False,
Numbers,Numbers 4:20,ra'ah רָאָה [לִ/רְא֛וֹת],7200,Numbers 4:22,nasa נָשָׂא [נָשֹׂ֗א],5375,2,2,False,,False,
